t-init-mean,t-init-sd,t-Lloyd-mean,t-Lloyd-sd
27.77,1.5384173685967015,120.598,3.691747987065207
15.728,0.6160415570397827,62.226,1.2539269516203873
10.962,0.3801831137754542,36.82,1.677288287683426
13.925999999999998,0.1830103822191518,34.652,1.9375559862878797
19.785999999999998,0.12632022799219472,43.76200000000001,1.7220996486847095
30.504,0.8016313367128307,47.488,2.6136983758651264
